mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.37518	0.5084	0.42055	0.80452	0.6986	0.50599	0.23857	0.38705	0.46913	0.3031	0.30453	0.24434	0.21959	0.2476	0.85598
0.37526	0.49816	0.41119	0.83361	0.71885	0.49684	0.22959	0.39738	0.44179	0.32714	0.31865	0.25716	0.21436	0.23598	0.88501
0.38354	0.50142	0.41914	0.8247	0.72556	0.487	0.23066	0.40258	0.41885	0.30842	0.30577	0.27148	0.23874	0.25856	0.89317
0.3665	0.52082	0.41139	0.82155	0.7158	0.49907	0.21219	0.40392	0.46097	0.31294	0.31563	0.25396	0.21304	0.24864	0.83697
0.38598	0.4983	0.39711	0.80902	0.69962	0.48046	0.22745	0.41652	0.47833	0.30622	0.28967	0.26447	0.23572	0.24067	0.86869
0.38476	0.50242	0.40445	0.84215	0.71487	0.48393	0.22545	0.40833	0.46128	0.31983	0.32388	0.24074	0.21222	0.23719	0.89571
0.36664	0.50247	0.40747	0.80856	0.70679	0.4934	0.21566	0.40736	0.44433	0.30054	0.29987	0.26841	0.22537	0.23759	0.89758
0.34878	0.50409	0.40335	0.85889	0.70232	0.4999	0.20372	0.41921	0.46413	0.3334	0.30476	0.25014	0.20729	0.22425	0.88587
0.37258	0.48617	0.41748	0.8001	0.71099	0.4506	0.22389	0.3871	0.44061	0.32633	0.31495	0.26026	0.22293	0.23382	0.84054
0.33946	0.49306	0.4064	0.80812	0.70705	0.48333	0.22491	0.40066	0.43713	0.32476	0.29558	0.26641	0.21496	0.23218	0.859
0.34301	0.51078	0.40709	0.7792	0.68165	0.51171	0.21059	0.40787	0.44445	0.32399	0.30952	0.21819	0.2316	0.2514	0.87966
0.35152	0.52408	0.3976	0.80838	0.71181	0.48862	0.21672	0.40847	0.46981	0.31582	0.30587	0.26934	0.23818	0.24216	0.88001
0.3534	0.51815	0.40413	0.83402	0.71979	0.48148	0.22318	0.39772	0.45595	0.30795	0.29827	0.26882	0.22121	0.25322	0.89159
0.35592	0.49931	0.40832	0.81131	0.71729	0.50124	0.21857	0.4092	0.44304	0.31736	0.309	0.25064	0.23003	0.22577	0.88127
0.36694	0.49149	0.40382	0.79448	0.71105	0.47033	0.20975	0.4171	0.44934	0.31128	0.29886	0.26325	0.21036	0.23539	0.89496
0.34782	0.49278	0.40581	0.77675	0.7151	0.49883	0.24793	0.41698	0.44158	0.33057	0.31165	0.26285	0.2251	0.2408	1.00354
0.38265	0.48036	0.40442	0.78785	0.69558	0.48811	0.2346	0.4113	0.46632	0.29948	0.31473	0.24689	0.226	0.23696	0.8804
0.35878	0.51801	0.40925	0.8049	0.71647	0.51682	0.22423	0.43494	0.44817	0.32649	0.31426	0.25185	0.21914	0.25258	0.87759
0.36165	0.49703	0.40185	0.80079	0.69908	0.47181	0.23133	0.42969	0.45526	0.32034	0.29785	0.25857	0.23001	0.23714	0.88614
0.36426	0.48507	0.41958	0.81676	0.70734	0.52674	0.2314	0.38881	0.44471	0.30899	0.30811	0.24822	0.22061	0.22722	0.85681
0.37867	0.49054	0.40777	0.79335	0.70856	0.48241	0.23751	0.4103	0.46137	0.32124	0.32437	0.28329	0.22904	0.22925	0.88645
0.3681	0.53084	0.41671	0.80282	0.73249	0.47801	0.25165	0.41891	0.44164	0.3116	0.29143	0.25166	0.22044	0.24451	0.82672
0.37616	0.49628	0.41114	0.82514	0.7019	0.48147	0.20933	0.4248	0.44731	0.32876	0.30439	0.28543	0.21253	0.24656	0.87117
0.39425	0.50137	0.3972	0.81162	0.72194	0.47853	0.23399	0.40152	0.44509	0.30942	0.30192	0.25068	0.22539	0.24967	0.91048
0.35909	0.49353	0.41893	0.8261	0.70474	0.49027	0.22485	0.41664	0.45859	0.29584	0.29788	0.26437	0.22976	0.2334	0.86485
0.37704	0.51292	0.37343	0.80558	0.70472	0.48872	0.20936	0.41435	0.44752	0.31169	0.30949	0.26545	0.20582	0.23625	0.81041
0.38637	0.51812	0.4151	0.82291	0.70235	0.47441	0.22543	0.40017	0.45231	0.33098	0.29131	0.25666	0.21228	0.24097	0.87801
0.36627	0.48469	0.39895	0.80896	0.70003	0.5102	0.23984	0.41069	0.45242	0.30909	0.30498	0.27368	0.21543	0.23467	0.87884
0.35722	0.50851	0.40943	0.83899	0.69763	0.47829	0.21982	0.41334	0.48249	0.33086	0.2969	0.275	0.22648	0.23187	0.88396
0.371	0.52582	0.39386	0.78137	0.71772	0.49489	0.21284	0.39258	0.43947	0.30004	0.30342	0.25719	0.22046	0.23171	0.86533
